requisicaoN,tempoBanco,tempoHTTP
456,0.000430,0.239728
457,0.000435,0.240503
458,0.000440,0.252479
459,0.000425,0.242911
460,0.000597,0.320243
461,0.000431,0.237943
462,0.000430,0.242174
463,0.000434,0.260479
464,0.000421,0.268211
465,0.000422,0.236804
466,0.000424,0.243896
467,0.000432,0.238959
468,0.000426,0.249181
469,0.000421,0.239102
470,0.000420,0.241493
471,0.000431,0.238062
472,0.000435,0.237064
473,0.000429,0.245047
474,0.000434,0.235791
475,0.000451,0.235521
476,0.000429,0.237121
477,0.000435,0.246086
478,0.000422,0.251161
479,0.000444,0.239696
480,0.000449,0.236062
481,0.000468,0.306341
482,0.000424,0.244618
483,0.000444,0.257432
484,0.000415,0.251114
485,0.000413,0.258296
486,0.000465,0.246198
487,0.000439,0.305863
488,0.000449,0.251873
489,0.000582,0.255339
490,0.000479,0.252804
491,0.000422,0.264485
492,0.000431,0.239214
493,0.000430,0.278021
494,0.000432,0.240283
495,0.000430,0.249422
496,0.000427,0.237528
497,0.000439,0.237166
498,0.000441,0.247699
499,0.000439,0.238839
500,0.000444,0.250758
501,0.000453,0.255247
502,0.000429,0.241312
503,0.000534,0.243474
504,0.000473,0.243215
505,0.000511,0.245814
506,0.000432,0.248262
507,0.000420,0.236910
508,0.000415,0.237410
509,0.000441,0.235475
510,0.000446,0.247297
511,0.000431,0.236003
512,0.000434,0.273553
513,0.000454,0.242044
514,0.000453,0.245859
515,0.000448,0.292065
516,0.000435,0.240542
517,0.000430,0.240174
518,0.000446,0.242013
519,0.000426,0.254728
520,0.000433,0.248821
521,0.000450,0.244096
522,0.000455,0.244921
523,0.000448,0.235660
524,0.000416,0.239471
525,0.000405,0.238706
526,0.000414,0.237923
527,0.000402,0.236334
528,0.000431,0.253788
529,0.000430,0.242095
530,0.000450,0.240323
531,0.000544,0.250178
532,0.000438,0.284120
533,0.000450,0.249021
534,0.000424,0.279078
535,0.000428,0.248134
536,0.000426,0.250321
537,0.000439,0.236726
538,0.000422,0.245230
539,0.000434,0.236147
540,0.000419,0.251159
541,0.000418,0.247731
542,0.000429,0.246624
543,0.000452,0.235786
544,0.000436,0.254085
545,0.002344,0.290506
546,0.000455,0.241079
547,0.000429,0.255980
548,0.000436,0.247545
549,0.000441,0.235013
550,0.000430,0.244206
551,0.000435,0.240688
552,0.000445,0.239100
553,0.000466,0.252293
554,0.000446,0.315685
555,0.000435,0.256078
556,0.000448,0.256552
557,0.000441,0.246232
558,0.000441,0.256822
559,0.000483,0.246187
560,0.000424,0.252007
561,0.000423,0.264867
562,0.000424,0.239130
563,0.000450,0.245454
564,0.000436,0.243185
565,0.000452,0.260496
566,0.000458,0.244546
567,0.000440,0.247432
568,0.000448,0.246281
569,0.000438,0.241928
570,0.000452,0.238731
571,0.000429,0.243250
572,0.000440,0.241601
573,0.000510,0.247431
574,0.000433,0.251576
575,0.000412,0.275777
576,0.000460,0.239978
577,0.000475,0.236860
578,0.000429,0.245710
579,0.000440,0.239917
580,0.000430,0.253047
581,0.000444,0.235598
582,0.000426,0.257679
583,0.000463,0.240008
584,0.000437,0.242187
585,0.000433,0.250387
586,0.000437,0.252367
587,0.000422,0.242570
588,0.000820,0.248106
589,0.000439,0.240975
590,0.000447,0.239338
591,0.000421,0.241164
592,0.000447,0.238964
593,0.000428,0.241459
594,0.000416,0.245583
595,0.000442,0.255985
596,0.000435,0.238434
597,0.000446,0.289403
598,0.000468,0.241661
599,0.002847,0.258842
600,0.000530,0.243165
601,0.000598,0.242989
602,0.000428,0.246450
603,0.000443,0.238587
604,0.000426,0.246594
605,0.000526,0.256166
606,0.000421,0.243052
607,0.000477,0.248444
608,0.000445,0.266633
609,0.000430,0.246945
610,0.000444,0.245331
611,0.000460,0.238858
612,0.000423,0.240987
613,0.000460,0.267706
614,0.000432,0.246156
615,0.000545,0.251757
616,0.000494,0.245520
617,0.000438,0.268372
618,0.000423,0.243521
619,0.000428,0.267165
620,0.000437,0.240111
621,0.000447,0.240227
622,0.000443,0.234951
623,0.000427,0.244394
624,0.000468,0.242493
625,0.000464,0.237083
626,0.000424,0.251658
627,0.000426,0.239839
628,0.000439,0.254774
629,0.003460,0.253498
630,0.000440,0.244737
631,0.000425,0.246295
632,0.000664,0.242419
633,0.000451,0.254320
634,0.000513,0.246116
635,0.000496,0.246873
636,0.000463,0.241312
637,0.000443,0.243533
638,0.000439,0.236614
639,0.000446,0.261419
640,0.000434,0.241860
641,0.000427,0.257736
642,0.000437,0.243553
643,0.000441,0.242638
644,0.000444,0.242067
645,0.000428,0.257457
646,0.000433,0.246500
647,0.000450,0.280166
648,0.000436,0.291887
649,0.000422,0.281003
650,0.000437,0.250153
651,0.000446,0.256374
652,0.000454,0.249989
653,0.000425,0.250026
654,0.000533,0.247136
655,0.000426,0.255365
656,0.000458,0.235522
657,0.000427,0.237957
658,0.000449,0.257657
659,0.000436,0.240612
660,0.000443,0.237632
661,0.000423,0.245504
662,0.000533,0.248775
663,0.000496,0.235448
664,0.000436,0.242739
665,0.000513,0.253458
666,0.000453,0.234959
667,0.000465,0.253149
668,0.000429,0.269625
669,0.000422,0.239867
670,0.000435,0.241553
671,0.000430,0.244974
672,0.000427,0.255390
673,0.000437,0.244279
674,0.000430,0.244166
675,0.000440,0.246520
676,0.000428,0.255750
677,0.000431,0.240219
678,0.000433,0.243631
679,0.000444,0.246027
680,0.000443,0.239118
681,0.000435,0.247288
682,0.000422,0.242779
683,0.000441,0.241109
684,0.000433,0.239024
685,0.000552,0.242832
686,0.000467,0.248828
687,0.000434,0.255655
688,0.000451,0.253667
689,0.000432,0.240829
690,0.000430,0.250252
691,0.000464,0.252968
692,0.000428,0.263703
693,0.000455,0.256251
694,0.000446,0.245373
695,0.000490,0.243712
696,0.000445,0.243938
697,0.000453,0.252706
698,0.000499,0.244131
699,0.000563,0.244152
700,0.000472,0.282975
701,0.000436,0.261748
702,0.000443,0.339715
703,0.000474,0.276958
704,0.000428,0.245657
705,0.000424,0.265619
706,0.000454,0.243381
707,0.000676,0.272830
708,0.000447,0.266435
709,0.001335,0.249850
710,0.000437,0.346235
711,0.000448,0.260047
712,0.003422,0.268993
713,0.000446,0.280466
714,0.000514,0.255430
715,0.002514,0.256985
716,0.000429,0.304647
717,0.000435,0.268380
718,0.000429,0.294312
719,0.000422,0.268230
720,0.000510,0.261524
721,0.000461,0.257156
722,0.000443,0.290949
723,0.000431,0.298196
724,0.000435,0.369366
725,0.008584,0.254346
726,0.000428,0.267725
727,0.000427,0.284270
728,0.000434,0.269721
729,0.000416,0.252264
730,0.000435,0.251939
731,0.000431,0.252908
732,0.000419,0.257788
733,0.000426,0.245550
734,0.000434,0.244816
735,0.000430,0.246375
736,0.000416,0.249825
737,0.000428,0.248788
738,0.000429,0.242209
739,0.000465,0.264852
740,0.000430,0.236363
741,0.000437,0.249218
742,0.000422,0.253552
743,0.000425,0.250620
744,0.000444,0.239642
745,0.000454,0.263311
746,0.000427,0.247339
747,0.000454,0.237471
748,0.000426,0.279537
749,0.000427,0.255616
750,0.000420,0.241202
751,0.000488,0.258984
752,0.000419,0.253302
753,0.000436,0.244670
754,0.000433,0.238483
755,0.000425,0.243132
756,0.000429,0.239061
757,0.000426,0.240214
758,0.000481,0.349117
759,0.000429,0.243530
760,0.000437,0.249000
761,0.000429,0.251911
762,0.000439,0.244688
763,0.000438,0.243610
764,0.000433,0.250642
765,0.000468,0.238642
766,0.000424,0.249839
767,0.000426,0.252383
768,0.000450,0.246383
769,0.000435,0.247580
770,0.000461,0.252636
771,0.000432,0.275589
772,0.000446,0.263815
773,0.000423,0.249407
774,0.000431,0.243801
775,0.000421,0.242416
776,0.000436,0.254542
777,0.000421,0.239001
778,0.000432,0.245874
779,0.000432,0.240486
780,0.000424,0.242279
781,0.000427,0.240403
782,0.000440,0.252469
783,0.000442,0.243455
784,0.000430,0.263654
785,0.000452,0.244208
786,0.000444,0.244792
787,0.000403,0.245358
788,0.000489,0.329064
789,0.000431,0.240442
790,0.000443,0.242201
791,0.000439,0.240913
792,0.000445,0.238492
793,0.000443,0.246756
794,0.000436,0.245574
795,0.000427,0.262270
796,0.000432,0.242426
797,0.000423,0.241358
798,0.000427,0.238911
799,0.000495,0.245207
800,0.000444,0.338507
801,0.000427,0.247995
802,0.000432,0.242984
803,0.000438,0.248745
804,0.000449,0.244756
805,0.000445,0.255297
806,0.000426,0.250129
807,0.000432,0.243215
808,0.000423,0.247360
809,0.001029,0.244116
810,0.000430,0.251140
811,0.000441,0.236900
812,0.000434,0.240263
813,0.000451,0.316471
814,0.000428,0.260909
815,0.000441,0.241539
816,0.000437,0.253489
817,0.000457,0.240535
818,0.000442,0.238471
819,0.000422,0.244056
820,0.000439,0.245092
821,0.000453,0.235891
822,0.000477,0.260141
823,0.000506,0.247168
824,0.000426,0.236543
825,0.000443,0.235129
826,0.000428,0.235930
827,0.000438,0.246187
828,0.000433,0.286772
829,0.000409,0.236589
830,0.000435,0.238276
831,0.000475,0.237103
832,0.000429,0.240421
833,0.000466,0.251570
834,0.000428,0.238308
835,0.000440,0.235543
836,0.000432,0.240553
837,0.000434,0.236398
838,0.000424,0.246240
839,0.000447,0.236939
840,0.000457,0.242544
841,0.000433,0.237904
842,0.000427,0.291462
843,0.000434,0.243460
844,0.000489,0.237906
845,0.000426,0.261772
846,0.000438,0.237745
847,0.000436,0.250711
848,0.000430,0.243070
849,0.000431,0.245350
850,0.000442,0.263590
851,0.000456,0.241478
852,0.000428,0.244634
853,0.000439,0.249384
854,0.000451,0.241053
855,0.000460,0.245478
856,0.000435,0.238733
857,0.000470,0.241161
858,0.000471,0.255157
859,0.000444,0.236766
860,0.000450,0.244180
861,0.000403,0.249916
862,0.000591,0.237541
863,0.000439,0.238965
864,0.000426,0.242138
865,0.000444,0.237972
866,0.000431,0.240681
867,0.000456,0.251030
868,0.000441,0.235962
869,0.000427,0.237796
870,0.000427,0.280295
871,0.000447,0.235826
872,0.000483,0.235827
873,0.000427,0.243048
874,0.000411,0.244836
875,0.000431,0.241797
876,0.000435,0.242266
877,0.000451,0.240695
878,0.000429,0.258652
879,0.000423,0.236300
880,0.000431,0.242286
881,0.000429,0.236274
882,0.000434,0.237387
883,0.000439,0.236437
884,0.000447,0.241349
885,0.000459,0.241581
886,0.000550,0.247656
887,0.000655,0.268246
888,0.000436,0.241195
889,0.000463,0.237588
890,0.000435,0.237030
891,0.000441,0.235435
892,0.000427,0.242078
893,0.000425,0.240762
894,0.000436,0.240745
895,0.000453,0.246476
896,0.000429,0.237139
897,0.000431,0.239516
898,0.000426,0.236621
899,0.000425,0.239100
900,0.000458,0.236485
901,0.000451,0.238922
902,0.000443,0.236069
903,0.000431,0.235286
904,0.000431,0.239176
905,0.000426,0.256180
906,0.000432,0.251882
907,0.000442,0.238481
908,0.000453,0.242029
909,0.000430,0.241540
910,0.000503,0.239282
911,0.000458,0.264305
912,0.000441,0.240222
913,0.000438,0.246119
914,0.000456,0.238107
915,0.000434,0.239066
916,0.000433,0.241549
917,0.000430,0.259101
918,0.000430,0.247327
919,0.000441,0.250461
920,0.000443,0.246005
921,0.000439,0.273093
922,0.000442,0.253891
923,0.000434,0.274464
924,0.000454,0.244528
925,0.000430,0.282521
926,0.000410,0.242551
927,0.002298,0.252741
928,0.000425,0.250613
929,0.000443,0.242981
930,0.000759,0.244708
931,0.000774,0.244956
932,0.000401,0.245134
933,0.000440,0.278877
934,0.000430,0.253672
935,0.000432,0.248809
936,0.000449,0.250304
937,0.000440,0.266042
938,0.000452,0.244149
939,0.000446,0.245581
940,0.000439,0.254178
941,0.000437,0.245410
942,0.000430,0.245439
943,0.000428,0.247340
944,0.000431,0.269431
945,0.000445,0.241252
946,0.000455,0.244854
947,0.000430,0.249430
948,0.000440,0.256298
949,0.000484,0.244077
950,0.000439,0.246245
951,0.000429,0.239453
952,0.000904,0.247900
953,0.001217,0.246378
954,0.000449,0.237616
955,0.000546,0.247691
956,0.000430,0.235041
957,0.000486,0.284222
958,0.000439,0.252481
959,0.000430,0.242807
960,0.000457,0.254787
961,0.000439,0.247737
962,0.000440,0.243475
963,0.000418,0.243489
964,0.000440,0.239278
965,0.000449,0.247671
966,0.000433,0.247569
967,0.000419,0.248948
968,0.000421,0.241136
969,0.000481,0.247989
970,0.000442,0.266639
971,0.000503,0.247995
972,0.000429,0.255978
973,0.000443,0.288838
974,0.000436,0.262169
975,0.000431,0.240655
976,0.000445,0.242390
977,0.000424,0.250292
978,0.000437,0.253048
979,0.000441,0.239098
980,0.000445,0.251599
981,0.000434,0.242735
982,0.000462,0.257017
983,0.000452,0.266562
984,0.000435,0.240315
985,0.000428,0.238523
986,0.000439,0.242609
987,0.000443,0.238397
988,0.000429,0.240801
989,0.000435,0.266290
990,0.000428,0.263307
991,0.000437,0.242506
992,0.000449,0.237099
993,0.000449,0.234799
994,0.000443,0.241695
