requisicaoN,tempoBanco,tempoHTTP
476,0.000680,0.291515
477,0.000427,0.276023
478,0.000417,0.273302
479,0.000445,0.288820
480,0.000406,0.293086
481,0.000456,0.287293
482,0.000450,0.294159
483,0.000430,0.283318
484,0.000422,0.298607
485,0.001216,0.275375
486,0.000430,0.292657
487,0.000438,0.281725
488,0.000427,0.373131
489,0.000436,0.364210
490,0.000798,0.279920
491,0.000437,0.276302
492,0.000424,0.295546
493,0.000497,0.273946
494,0.000451,0.271792
495,0.000420,0.263304
496,0.000447,0.272063
497,0.005565,0.264496
498,0.000451,0.290106
499,0.000510,0.279571
500,0.000883,0.270946
501,0.005312,0.276162
502,0.000459,0.749668
503,0.000435,0.300419
504,0.000431,0.297549
505,0.000447,0.837235
506,0.000438,0.273022
507,0.002535,1.294546
508,0.000410,0.283143
509,0.000467,1.923346
510,0.000450,0.354046
511,0.000439,0.287576
512,0.000433,0.333789
513,0.090516,0.358408
514,0.000426,0.264341
515,0.000463,0.285113
516,0.000429,0.292480
517,0.000429,0.282479
518,0.000430,0.372613
519,0.000441,0.362136
520,0.000440,0.267776
521,0.000776,0.371373
522,0.000439,0.270928
523,0.000434,0.291821
524,0.006761,0.323386
525,0.000496,0.268967
526,0.000436,0.269634
527,0.000495,0.334901
528,0.000447,0.277653
529,0.000431,0.281019
530,0.000465,0.278217
531,0.000444,0.360926
532,0.000955,0.284573
533,0.000454,0.280915
534,0.000424,0.285100
535,0.000425,0.278945
536,0.000446,0.290717
537,0.000432,0.274854
538,0.000427,0.264572
539,0.000444,0.291405
540,0.000448,0.271824
541,0.000474,0.264427
542,0.000427,0.266768
543,0.000445,0.341122
544,0.000431,0.272663
545,0.000444,0.281931
546,0.000421,0.289988
547,0.000438,0.292981
548,0.000416,0.290562
549,0.000432,0.332628
550,0.000451,0.296820
551,0.000448,0.281669
552,0.000452,0.299437
553,0.000528,0.280391
554,0.000442,0.265433
555,0.000519,0.290707
556,0.000445,0.277592
557,0.004040,0.267852
558,0.000440,0.284186
559,0.000448,0.386950
560,0.000433,0.284722
561,0.000432,0.370118
562,0.000440,0.271295
563,0.000520,0.282330
564,0.000535,0.277307
565,0.000570,0.350480
566,0.000431,0.310969
567,0.000432,0.312944
568,0.000438,0.270462
569,0.000462,0.364457
570,0.000690,0.300996
571,0.000411,0.283088
572,0.000440,0.264213
573,0.000519,0.304434
574,0.000443,0.318413
575,0.000422,0.290506
576,0.000420,0.331496
577,0.000460,0.303097
578,0.000508,0.451047
579,0.000583,0.394433
580,0.000439,0.360931
581,0.000443,0.336740
582,0.000416,0.336154
583,0.000436,0.333995
584,0.000433,0.332970
585,0.000620,0.359444
586,0.000433,0.484371
587,0.001002,0.408775
588,0.000425,0.317515
589,0.000433,0.275857
590,0.000457,0.279845
591,0.000480,0.278614
592,0.000455,0.272771
593,0.000535,0.290120
594,0.000443,0.280140
595,0.000423,0.312008
596,0.000394,0.292450
597,0.000480,0.307981
598,0.000437,0.280429
599,0.001229,0.323128
600,0.000456,0.296617
601,0.000451,0.281837
602,0.000459,0.288411
603,0.000445,0.288145
604,0.000393,0.264586
605,0.003394,0.280052
606,0.000437,0.271573
607,0.000432,0.306861
608,0.000456,0.275275
609,0.000553,0.297193
610,0.000414,0.293386
611,0.000473,0.276640
612,0.000474,0.284285
613,0.000417,0.275851
614,0.000449,0.343596
615,0.000430,0.284625
616,0.000440,0.276304
617,0.000425,0.284971
618,0.000452,0.262376
619,0.000472,0.274400
620,0.000432,0.277992
621,0.000448,0.284909
622,0.000442,0.267096
623,0.000514,0.264549
624,0.000433,0.266550
625,0.000426,0.281094
626,0.000449,0.265485
627,0.000518,0.302290
628,0.000420,0.294353
629,0.000434,0.362744
630,0.000441,0.283331
631,0.000418,0.256906
632,0.000571,0.289063
633,0.000414,0.295512
634,0.000421,0.289786
635,0.000430,0.261718
636,0.000430,0.315366
637,0.000432,0.362380
638,0.000422,0.288732
639,0.000431,0.326433
640,0.000429,0.280570
641,0.000603,0.286620
642,0.000490,0.281577
643,0.000429,0.253858
644,0.000417,0.284899
645,0.000525,0.255446
646,0.000481,0.291268
647,0.000472,0.269696
648,0.000429,0.265168
649,0.001307,0.462340
650,0.000429,0.270424
651,0.000458,0.292086
652,0.000435,0.276316
653,0.000416,0.269629
654,0.000418,0.282498
655,0.000485,0.267511
656,0.000438,0.287263
657,0.000593,0.285104
658,0.000503,0.284116
659,0.000447,0.271316
660,0.000454,0.276892
661,0.000424,0.271950
662,0.000447,0.256286
663,0.000859,0.284253
664,0.000478,0.355759
665,0.000794,0.275244
666,0.000446,0.267266
667,0.000417,0.285696
668,0.000445,0.285097
669,0.000430,0.343040
670,0.000469,0.269628
671,0.000427,0.274066
672,0.000433,0.268453
673,0.000602,0.341655
674,0.000453,0.286590
675,0.000587,0.275417
676,0.000585,0.288688
677,0.000429,0.258309
678,0.000443,0.359551
679,0.000490,0.301842
680,0.001010,0.260386
681,0.000459,0.279813
682,0.000478,0.284656
683,0.000545,0.266075
684,0.000411,0.275340
685,0.000471,0.305722
686,0.000486,0.279147
687,0.000421,0.272490
688,0.000430,0.355669
689,0.000637,0.282494
690,0.000448,0.322320
691,0.000431,0.301578
692,0.000782,0.277448
693,0.000807,0.320019
694,0.000563,0.726527
695,0.002026,0.272466
696,0.000432,0.283385
697,0.000461,0.285824
698,0.000472,0.270817
699,0.000457,0.280490
700,0.000442,0.284727
701,0.000803,0.279158
702,0.000977,0.282808
703,0.000435,0.284420
704,0.000478,0.285282
705,0.000449,0.381696
706,0.000430,0.286658
707,0.000461,0.284939
708,0.000428,0.268666
709,0.000896,0.291212
710,0.000444,0.284084
711,0.000463,0.278909
712,0.000420,0.275792
713,0.000771,0.316176
714,0.000725,0.267481
715,0.000432,0.284254
716,0.000509,0.284645
717,0.000461,0.272810
718,0.000906,0.267737
719,0.000462,0.261213
720,0.000421,0.256111
721,0.000675,0.282127
722,0.000444,0.270874
723,0.000500,0.267299
724,0.000454,0.269311
725,0.000439,0.268631
726,0.000412,0.366141
727,0.000432,0.263135
728,0.000453,0.294740
729,0.000427,0.282530
730,0.004632,0.289854
731,0.000486,0.272748
732,0.000450,0.280557
733,0.000434,0.275796
734,0.000632,0.272335
735,0.000441,0.281250
736,0.000460,0.361502
737,0.000512,0.309132
738,0.000518,0.275110
739,0.000517,0.278082
740,0.000472,0.276623
741,0.000449,0.285831
742,0.000486,0.262844
743,0.000626,0.287146
744,0.000852,0.266387
745,0.000442,0.278293
746,0.000458,0.318377
747,0.000734,0.280987
748,0.000432,0.255020
749,0.000461,0.304657
750,0.000434,0.279215
751,0.000450,0.284829
752,0.000425,0.262036
753,0.000430,0.257113
754,0.000445,0.275076
755,0.000445,0.294113
756,0.000493,0.273511
757,0.000449,0.277738
758,0.000437,0.286670
759,0.000447,0.275263
760,0.000443,0.287047
761,0.000435,0.273620
762,0.000466,0.282534
763,0.000488,0.279009
764,0.000555,0.276811
765,0.000455,0.263913
766,0.000458,0.265191
767,0.000587,0.285027
768,0.000450,0.269052
769,0.000456,0.266100
770,0.000435,0.269477
771,0.000453,0.364560
772,0.000573,0.280103
773,0.000464,0.288739
774,0.000437,0.262411
775,0.000436,0.289509
776,0.000430,0.275928
777,0.000489,0.264051
778,0.000440,0.282599
779,0.000453,0.269473
780,0.000654,0.305354
781,0.000449,0.283761
782,0.000471,0.367839
783,0.000497,0.268168
784,0.000418,0.281902
785,0.000424,0.288338
786,0.000453,0.315058
787,0.000446,0.259389
788,0.001703,0.274812
789,0.000429,0.285031
790,0.000433,0.261514
791,0.000437,0.260132
792,0.000428,0.271030
793,0.000453,0.285547
794,0.000421,0.263826
795,0.000436,0.290236
796,0.000653,0.269566
797,0.001154,0.285996
798,0.000475,0.286087
799,0.000408,0.255066
800,0.000993,0.282687
801,0.000580,0.365412
802,0.000444,0.277845
803,0.000458,0.307080
804,0.000489,0.270808
805,0.003568,0.281038
806,0.000434,0.275712
807,0.000465,0.267994
808,0.000423,0.262166
809,0.000445,0.360116
810,0.000436,0.281626
811,0.000446,0.273145
812,0.000423,0.290502
813,0.000499,0.282345
814,0.000448,0.276415
815,0.000599,0.281635
816,0.000455,0.266736
817,0.000422,0.300442
818,0.000431,0.472559
819,0.000485,0.270299
820,0.000445,0.301928
821,0.000649,0.265529
822,0.001645,0.285961
823,0.001255,0.285742
824,0.000440,0.364827
825,0.000433,0.268225
826,0.000442,0.268050
827,0.000466,0.280729
828,0.000598,0.293450
829,0.000486,0.275488
830,0.000467,0.259386
831,0.000420,0.282077
832,0.000436,0.274296
833,0.045893,0.303861
834,0.000457,0.294846
835,0.000494,0.331055
836,0.000437,0.364761
837,0.006856,0.415680
838,0.000428,0.305777
839,0.000446,0.258621
840,0.000426,0.274120
841,0.000452,0.308253
842,0.000437,0.286427
843,0.002139,0.292414
844,0.000458,0.332449
845,0.000438,0.282428
846,0.000490,0.279382
847,0.000446,0.332277
848,0.000435,0.283381
849,0.001068,0.285914
850,0.000438,0.404977
851,0.000437,0.267677
852,0.000437,0.275194
853,0.000432,0.266967
854,0.000424,0.277640
855,0.000441,0.289461
856,0.000514,0.275206
857,0.000431,0.268106
858,0.000422,0.274757
859,0.000421,0.279451
860,0.000435,0.279730
861,0.000474,0.266849
862,0.000708,0.284004
863,0.000423,0.256120
864,0.000436,0.291571
865,0.000763,0.284233
866,0.000853,0.292120
867,0.000432,0.294932
868,0.000457,0.266557
869,0.000745,0.263903
870,0.000453,0.263043
871,0.000440,0.297127
872,0.003214,0.278152
873,0.000433,0.285060
874,0.000458,0.277978
875,0.000491,0.295379
876,0.000416,0.267102
877,0.000429,0.368797
878,0.000430,0.277062
879,0.000459,0.279382
880,0.000454,0.288878
881,0.000578,0.296749
882,0.000468,0.267384
883,0.000489,0.264229
884,0.000421,0.322924
885,0.000440,0.260610
886,0.000637,0.290739
887,0.000544,0.300309
888,0.000441,0.282054
889,0.000437,0.293851
890,0.000451,0.324003
891,0.000442,0.283154
892,0.000485,0.273748
893,0.000445,0.256085
894,0.000570,0.584509
895,0.000477,0.338209
896,0.000456,0.329140
897,0.000430,0.291241
898,0.000813,0.361802
899,0.000448,0.305273
900,0.000445,0.317913
901,0.000431,0.299516
902,0.000418,0.347823
903,0.000785,0.266812
904,0.000464,0.289502
905,0.000456,0.276674
906,0.000449,0.260064
907,0.000423,0.358387
908,0.000459,0.279501
909,0.000540,0.291197
910,0.000456,0.331885
911,0.000675,0.279680
912,0.000617,0.272097
913,0.000520,0.280521
914,0.000483,0.269735
915,0.000512,0.264010
916,0.000448,0.277909
917,0.000459,0.284184
918,0.037587,0.308797
919,0.000440,0.264960
920,0.000436,0.622331
921,0.000497,0.368147
922,0.000485,0.282647
923,0.000456,0.388315
924,0.000437,0.280539
925,0.000424,0.263332
926,0.000457,0.275667
927,0.000441,0.261150
928,0.000438,0.282297
929,0.000453,0.502602
930,0.000442,0.405735
931,0.000493,0.338943
932,0.000438,0.307705
933,0.000468,0.347604
934,0.000639,0.321314
935,0.000441,0.354549
936,0.000433,0.397360
937,0.000449,0.339001
938,0.000410,0.539263
939,0.000451,0.362084
940,0.000477,0.319465
941,0.001351,0.341665
942,0.000493,0.331435
943,0.000427,0.407165
944,0.000435,0.380183
945,0.000467,0.354838
946,0.000905,0.388884
947,0.000451,0.330321
948,0.000460,0.332550
949,0.000452,0.352592
950,0.000460,0.380832
951,0.000425,0.358969
952,0.000446,0.354611
953,0.000429,0.328363
954,0.000430,0.416017
955,0.000426,0.365884
956,0.000425,0.381806
957,0.000444,0.350307
958,0.000561,0.326562
959,0.000488,0.364898
960,0.000444,0.390336
961,0.000490,0.488600
962,0.000537,0.395863
963,0.000430,0.308993
964,0.000473,0.410857
965,0.000431,0.323216
966,0.000658,0.378872
967,0.000450,0.298251
968,0.000453,0.312419
969,0.000444,0.338699
970,0.000539,0.314606
971,0.000508,0.323252
972,0.000524,0.298374
973,0.000441,0.282931
974,0.000431,0.301441
975,0.000473,0.366363
976,0.000498,0.324346
977,0.000536,0.316033
978,0.002401,0.290444
979,0.000438,0.322716
980,0.001867,0.326127
981,0.000420,0.338252
982,0.000454,0.326628
983,0.000434,0.320106
984,0.000438,0.323187
985,0.000483,0.334575
986,0.000455,0.333889
987,0.000441,0.303781
988,0.000457,0.306894
989,0.000447,0.310486
990,0.000484,0.325640
991,0.000425,0.335539
992,0.000446,0.324940
993,0.000464,0.326567
994,0.000751,0.323550
