requisicaoN,tempoBanco,tempoHTTP
608,0.001333,0.277191
609,0.001142,0.274333
610,0.001106,0.273915
611,0.000982,0.270012
612,0.000978,0.272933
613,0.001165,0.277661
614,0.001039,0.370479
615,0.000922,0.248656
616,0.001426,0.254588
617,0.001625,0.251817
618,0.001018,0.252872
619,0.001085,0.256991
620,0.001254,0.249105
621,0.001072,0.277232
622,0.001218,0.350951
623,0.001539,0.266991
624,0.001051,0.261961
625,0.001281,0.316692
626,0.000949,0.273145
627,0.001003,0.274897
628,0.001044,0.253289
629,0.001189,0.253020
630,0.004302,0.290462
631,0.001151,0.250494
632,0.001180,0.256164
633,0.001276,0.278203
634,0.002087,0.347444
635,0.001207,0.257994
636,0.001212,0.265796
637,0.001196,0.271522
638,0.001227,0.275270
639,0.001216,0.259346
640,0.001214,0.275865
641,0.002228,0.260066
642,0.001275,0.321255
643,0.001055,0.260771
644,0.001096,0.250389
645,0.001272,0.274075
646,0.006423,0.256548
647,0.001579,0.267055
648,0.001055,0.257067
649,0.001165,0.270090
650,0.001185,0.310590
651,0.001193,0.278618
652,0.001524,0.276483
653,0.001005,0.266503
654,0.001183,0.257046
655,0.000913,0.254755
656,0.001079,0.273209
657,0.001014,0.253941
658,0.001134,0.251452
659,0.001046,0.277141
660,0.001127,0.261565
661,0.001289,0.265838
662,0.001182,0.255827
663,0.001116,0.265056
664,0.001381,0.306246
665,0.001223,0.261887
666,0.001270,0.276938
667,0.001133,0.363803
668,0.001358,0.256903
669,0.001265,0.272332
670,0.001143,0.254243
671,0.001154,0.281556
672,0.001002,0.433991
673,0.001170,0.264122
674,0.001595,0.256786
675,0.001085,0.276455
676,0.001275,0.270455
677,0.001199,0.257806
678,0.004385,0.282712
679,0.001142,0.268611
680,0.001076,0.304382
681,0.001220,0.268869
682,0.001234,0.280292
683,0.001173,0.270316
684,0.001097,0.259109
685,0.001116,0.270137
686,0.005921,0.278989
687,0.001134,0.281570
688,0.001238,0.270569
689,0.001229,0.261591
690,0.001186,0.271802
691,0.001147,0.280190
692,0.000991,0.267895
693,0.001142,0.272407
694,0.001109,0.272841
695,0.001147,0.319939
696,0.001174,0.258366
697,0.001234,0.259275
698,0.001190,0.386242
699,0.001022,0.270248
700,0.000969,0.383984
701,0.001033,0.277023
702,0.001063,0.256533
703,0.001120,0.322896
704,0.001161,0.296526
705,0.000940,0.278381
706,0.001179,0.332093
707,0.001112,0.277141
708,0.000967,0.276654
709,0.001557,0.410123
710,0.001329,0.262707
711,0.001254,0.273319
712,0.001120,0.248034
713,0.001140,0.271315
714,0.001229,0.277801
715,0.001238,0.270861
716,0.001168,0.291381
717,0.001147,0.280489
718,0.001151,0.265059
719,0.002008,0.356543
720,0.001119,0.273138
721,0.001140,0.267144
722,0.001215,0.269109
723,0.001551,0.266283
724,0.001134,0.371086
725,0.001171,0.275452
726,0.001253,0.254918
727,0.001229,0.264893
728,0.001068,0.264462
729,0.001636,0.347655
