requisicaoN,tempoBanco,tempoHTTP
556,0.001234,0.269357
557,0.001215,0.279213
558,0.001215,0.270439
559,0.001216,0.254395
560,0.001134,0.265569
561,0.001085,0.250791
562,0.001494,0.272394
563,0.002323,0.275627
564,0.001110,0.259237
565,0.001215,0.278059
566,0.001209,0.274065
567,0.001126,0.274519
568,0.001047,0.262470
569,0.001120,0.278043
570,0.001207,0.275785
571,0.001018,0.289799
572,0.001024,0.251435
573,0.001286,0.273717
574,0.002609,0.260490
575,0.001229,0.266447
576,0.001126,0.262271
577,0.001123,0.254481
578,0.001261,0.357441
579,0.001384,0.257867
580,0.001401,0.269165
581,0.001188,0.278191
582,0.001179,0.258539
583,0.001123,0.300444
584,0.000949,0.300437
585,0.000969,0.292224
586,0.002170,0.255598
587,0.001053,0.267189
588,0.001081,0.275750
589,0.001016,0.267327
590,0.001151,0.251548
591,0.001154,0.360175
592,0.001085,0.271352
593,0.001161,0.246276
594,0.001051,0.267828
595,0.001159,0.279009
596,0.001067,0.275538
597,0.001161,0.271937
598,0.001195,0.285572
599,0.001219,0.251537
600,0.001193,0.270380
601,0.001377,0.280561
602,0.001177,0.280220
603,0.000991,0.270075
604,0.001969,0.246546
605,0.001123,0.287836
606,0.001201,0.273815
607,0.001189,0.272337
608,0.003001,0.272590
609,0.002093,0.321738
610,0.001210,0.292421
611,0.001005,0.279920
612,0.001090,0.248786
613,0.001139,0.249904
614,0.001291,0.269305
615,0.001568,0.344656
616,0.001210,0.267465
617,0.001772,0.273674
618,0.008051,0.282976
619,0.001167,0.261194
620,0.001098,0.272494
621,0.001377,0.276747
622,0.004165,0.285557
623,0.001100,0.282669
624,0.001055,0.256733
625,0.001138,0.267211
626,0.001162,0.279170
627,0.001060,0.322130
628,0.001087,0.283703
629,0.001462,0.340372
630,0.001754,0.253209
631,0.001018,0.281228
632,0.001072,0.282176
633,0.001186,0.282786
634,0.001032,0.262562
635,0.001277,0.375524
636,0.001371,0.269279
637,0.001127,0.251970
638,0.001164,0.272408
639,0.001465,0.254106
640,0.001067,0.270112
641,0.001224,0.263277
642,0.001250,0.270749
643,0.001098,0.251497
644,0.001401,0.275375
645,0.001350,0.276465
646,0.002646,0.277725
647,0.001938,0.270832
648,0.001105,0.307678
649,0.001012,0.277587
650,0.001021,0.318014
651,0.001036,0.439359
652,0.001148,0.302414
653,0.001094,0.256248
654,0.001340,0.386914
655,0.001029,0.328235
656,0.001166,0.372592
657,0.001452,0.346979
658,0.001146,0.271911
659,0.001032,0.336011
660,0.001055,0.345955
661,0.000975,0.285783
662,0.003846,0.300234
663,0.001099,0.272717
664,0.001168,0.375462
665,0.001311,0.280846
666,0.001048,0.358475
667,0.001150,0.343592
668,0.001036,0.318434
669,0.001759,1.055101
670,0.001389,0.335978
671,0.001058,0.300112
672,0.001109,0.341416
673,0.001378,0.504296
674,0.001173,0.345911
675,0.001205,0.369644
676,0.001710,0.266528
677,0.001223,0.282542
678,0.001111,0.254837
679,0.001191,0.265675
680,0.001075,0.250281
681,0.001178,0.270252
682,0.001132,0.258881
683,0.001269,0.302465
684,0.001107,0.325417
685,0.001185,0.268635
686,0.005494,0.293713
687,0.001156,0.275342
688,0.001120,0.274739
689,0.001116,0.298429
690,0.001089,0.274195
691,0.001237,0.258473
692,0.002601,0.287156
693,0.001099,0.269142
694,0.001008,0.254855
695,0.001487,0.247145
696,0.001200,0.265538
697,0.001023,0.360868
698,0.001112,0.266361
699,0.001200,0.250433
700,0.001324,0.269554
701,0.001300,0.272386
702,0.001839,0.269388
703,0.001001,0.260842
704,0.001015,0.275041
705,0.001312,0.276595
706,0.001163,0.280804
707,0.002409,0.245845
708,0.001020,0.267481
709,0.001281,0.266231
710,0.001406,0.277450
711,0.001288,0.266933
712,0.002301,0.250451
713,0.001229,0.263569
714,0.001672,0.254369
715,0.001029,0.266966
716,0.001486,0.271298
717,0.001209,0.254179
718,0.001055,0.343012
719,0.001335,0.266928
720,0.001718,0.254628
721,0.000942,0.270127
722,0.004312,0.275540
723,0.001166,0.264975
724,0.001814,0.264255
725,0.001058,0.271713
726,0.001160,0.263898
727,0.001151,0.258337
728,0.001133,0.256738
729,0.001212,0.274960
730,0.001093,0.342778
731,0.001377,0.268218
732,0.000952,0.263796
733,0.001159,0.257859
734,0.001012,0.258535
735,0.001048,0.269473
736,0.001177,0.272709
737,0.002298,0.254333
738,0.001210,0.266694
739,0.001174,0.320936
740,0.001161,0.344906
741,0.001158,0.257326
742,0.001029,0.284999
743,0.001097,0.266204
744,0.001096,0.250806
745,0.001183,0.271568
746,0.001436,0.251924
747,0.001017,0.268688
748,0.001241,0.315284
749,0.001184,0.270090
750,0.001126,0.275242
751,0.014350,0.288513
752,0.001174,0.252186
753,0.001934,0.354380
754,0.001063,0.371711
755,0.001181,0.251896
756,0.001013,0.257423
757,0.001099,0.262713
758,0.002436,0.272462
759,0.001034,0.266174
760,0.001181,0.266043
761,0.001102,0.266175
762,0.001171,0.255856
763,0.001144,0.261593
764,0.001246,0.246166
765,0.001176,0.261312
766,0.001065,0.250286
767,0.001284,0.277174
768,0.001169,0.361651
769,0.001190,0.286510
770,0.001139,0.270254
771,0.001043,0.330216
772,0.001087,0.244636
773,0.001155,0.273795
774,0.001143,0.274826
775,0.002090,0.274982
776,0.001287,0.276363
777,0.001092,0.286536
778,0.001074,0.255824
779,0.001036,0.397554
780,0.001176,0.308448
