requisicaoN,tempoBanco,tempoHTTP
465,0.001050,0.243163
466,0.001176,0.288440
467,0.001008,0.277394
468,0.001165,0.317252
469,0.001144,0.281573
470,0.001466,0.250376
471,0.001301,0.252633
472,0.001450,0.266816
473,0.000982,0.250898
474,0.001094,0.253965
475,0.001221,0.267500
476,0.001329,0.277117
477,0.001441,0.284820
478,0.002394,0.259517
479,0.003024,0.267942
480,0.001090,0.313324
481,0.001169,0.292282
482,0.001200,0.270190
483,0.001136,0.266588
484,0.001087,0.356444
485,0.001070,0.244243
486,0.001123,0.277646
487,0.001219,0.325445
488,0.001184,0.262896
489,0.001121,0.266973
490,0.001263,0.264586
491,0.001034,0.270512
492,0.000925,0.259956
493,0.001163,0.263506
494,0.001101,0.255596
495,0.001221,0.274862
496,0.001911,0.255888
497,0.001052,0.293381
498,0.001147,0.266735
499,0.001174,0.267415
500,0.001106,0.247168
501,0.001172,0.269791
502,0.001556,0.261883
503,0.001214,0.354110
504,0.001193,0.266483
505,0.002596,0.252479
506,0.003027,0.273120
507,0.001118,0.349505
508,0.001610,0.294047
509,0.001015,0.276640
510,0.001031,0.259179
511,0.001194,0.270158
512,0.001160,0.318251
513,0.001109,0.303929
514,0.001017,0.300778
515,0.001617,0.370525
516,0.002044,0.322954
517,0.001259,0.269151
518,0.001378,0.269022
519,0.001935,0.261714
520,0.000975,0.283393
521,0.001847,0.288513
522,0.001151,0.264248
523,0.001201,0.256087
524,0.001023,0.289158
525,0.002025,0.266144
526,0.001211,0.287119
527,0.001191,0.302742
528,0.001091,0.256723
529,0.001337,0.266212
530,0.001217,0.273140
531,0.001163,0.358088
532,0.001184,0.258237
533,0.001978,0.260956
534,0.004939,0.298107
535,0.001061,0.275452
536,0.001751,0.262203
537,0.001085,0.292193
538,0.001052,0.263069
539,0.001295,0.289105
540,0.002736,0.309999
541,0.001481,0.318561
542,0.001671,0.296977
543,0.001422,0.269004
544,0.001259,0.280989
545,0.001205,0.323867
546,0.001191,0.309585
547,0.001231,0.302174
548,0.001137,0.261509
549,0.001143,0.279317
550,0.001226,0.258406
551,0.001286,0.261275
552,0.001357,0.275308
553,0.001168,0.287460
554,0.001167,0.273580
555,0.001176,0.266450
556,0.001458,0.314962
557,0.001043,0.264283
558,0.001111,0.287283
559,0.001103,0.265228
560,0.001027,0.294464
561,0.001205,0.257660
562,0.001163,0.257065
563,0.005029,0.359791
564,0.001160,0.276157
565,0.005301,0.256826
566,0.001144,0.276335
